command_id,run_key,dataset_class,task_type,task_phase,pose_name,attack_severity,attack_target_object,attack_active,outer_fold,target_reference_deviation_l2_rad,final_position_reference_deviation_l2_rad,velocity_profile_reference_deviation_l2_rad_s,effort_profile_reference_deviation_l2_nm,proxy_time_reference_deviation_s,final_tracking_error_l2_rad,analysis_label,target_reference_deviation_l2_rad_normal_percentile,final_position_reference_deviation_l2_rad_normal_percentile,velocity_profile_reference_deviation_l2_rad_s_normal_percentile,effort_profile_reference_deviation_l2_nm_normal_percentile,proxy_time_reference_deviation_s_normal_percentile,final_tracking_error_l2_rad_normal_percentile,composite_impact_percentile
e71d6a97d01347c5b616b621f434b0d7,20260721_022359:25,mitm_trajectory_manipulation,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,low,cube,1,2,0.05,0.051415668331148974,0.044447193253387696,0.17729331270906148,0.0003095454999999525,0.0168308186768199,MITM manipulation,100.0,99.84615384615385,95.84615384615385,52.61538461538462,59.0,64.65384615384615,78.66025641025642
bd0f5a7a046c4dc6b3a7c4005289a144,20260721_022508:28,mitm_trajectory_manipulation,short_cube_pick_place,cube_transport,long_cube_place_high,high,cube,1,2,0.15,0.1442697340511813,0.1866875767179629,0.3157859234136933,0.0006666654999999411,0.0225873950190102,MITM manipulation,100.0,100.0,98.38461538461539,59.84615384615385,72.61538461538461,76.73076923076924,84.59615384615384
cbdf50c9484042f2ad663a31dfe57cdb,20260721_022524:29,mitm_trajectory_manipulation,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,low,cylinder,1,2,0.04999999999999999,0.049131631632279855,0.0456697345379617,0.07890490283998448,4.731199999996605e-05,0.0130170347940996,MITM manipulation,100.0,99.84615384615385,95.92307692307692,36.61538461538461,13.115384615384615,49.19230769230769,65.78205128205128
d5a7a8f7b24543beab9adfa59f0043ca,20260721_022637:31,mitm_trajectory_manipulation,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,medium,cube,1,2,0.1,0.09915361204587902,0.0887253931249097,0.10111359816807432,0.04999229550000006,0.0040524778625518,MITM manipulation,100.0,99.96153846153845,97.26923076923077,41.73076923076923,91.3076923076923,20.807692307692307,75.17948717948718
6cf77c0ad2a2458fa72a6f6a3b96e732,20260721_023139:41,mitm_trajectory_manipulation,short_cube_pick_place,cube_transport,long_cube_place_high,high,cube,1,2,0.15,0.14850750665098925,0.1821932750242643,0.3250059422858834,0.05095921449999996,0.0081024136987403,MITM manipulation,100.0,100.0,98.38461538461539,60.23076923076923,97.61538461538461,32.34615384615385,81.42948717948717
cc8ffa2a0631435b9cc8c22740336d7f,20260721_023251:45,mitm_trajectory_manipulation,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,low,cube,1,2,0.05,0.052613322025011,0.04443325868179897,0.3491580882073964,0.0004584625000001452,0.0207133283796591,MITM manipulation,100.0,99.84615384615385,95.84615384615385,61.0,67.92307692307692,73.84615384615385,83.07692307692308
bc77d9ebaf70418da81d05652b317b31,20260721_023740:53,mitm_trajectory_manipulation,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,medium,cylinder,1,2,0.09999999999999998,0.0977549045912389,0.018385945868047426,0.14083191920543484,0.00039658800000008654,0.0233271620067031,MITM manipulation,100.0,99.96153846153845,88.84615384615384,48.42307692307693,64.92307692307693,78.11538461538461,80.04487179487178
c9a05412541049f7a65f0e40ef61882f,20260721_023938:55,mitm_trajectory_manipulation,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,2,0.1,0.09892389570208335,0.12111286626406281,0.34367981701780564,0.05078904349999991,0.0036559019882508,MITM manipulation,100.0,99.96153846153845,97.84615384615385,60.88461538461538,97.57692307692307,19.30769230769231,79.26282051282051
b66f77365a414559ae9e3e14618bd9a2,20260721_024144:59,mitm_trajectory_manipulation,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,medium,cylinder,1,2,0.10000000000000003,0.09679963870727218,0.08941960505162495,0.2098826491619773,0.0001608090000000395,0.0223760401230943,MITM manipulation,100.0,99.96153846153845,97.26923076923077,55.07692307692308,38.230769230769226,76.5,77.83974358974359
19e9ca5e4bd14b32939cc19c50a411ba,20260721_024346:63,mitm_trajectory_manipulation,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,2,0.09999999999999999,0.09530746549198443,0.12318722296774419,1.0092685210668815,0.0006929154999999465,0.029519688460125,MITM manipulation,100.0,99.96153846153845,97.92307692307692,67.88461538461539,72.84615384615385,80.92307692307692,86.58974358974359
085306483c6c432498d090fb018cfbbe,20260721_024410:64,mitm_trajectory_manipulation,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,high,cylinder,1,2,0.15000000000000002,0.14630795068777003,0.13518656112444855,0.16410979426735303,9.921500000009686e-05,0.0173826743209545,MITM manipulation,100.0,100.0,97.96153846153847,51.46153846153846,25.92307692307692,65.26923076923077,73.43589743589743
32816bbdf8cb4e3f8a2e35e83758c321,20260721_025013:76,mitm_trajectory_manipulation,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,2,0.05,0.0504858194158985,0.06056844296044035,0.2636912681250557,0.0005605114999999161,0.0160209608202662,MITM manipulation,100.0,99.84615384615385,96.65384615384616,57.84615384615385,70.8076923076923,61.65384615384616,81.1346153846154
de215ef054fb43659daea9f514bf74be,20260721_025342:82,mitm_trajectory_manipulation,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,2,0.05,0.05039869091983376,0.05977820132367503,0.2517690210990805,0.05079459749999993,0.0046127308971158,MITM manipulation,100.0,99.84615384615385,96.61538461538461,57.230769230769226,97.57692307692307,22.538461538461537,78.96794871794872
72f624591835426082de3a4b9c97e87a,20260721_025839:92,mitm_trajectory_manipulation,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,2,0.05,0.04939759637527887,0.06124206414287809,1.5417628739094518,0.049058576500000006,0.0290406224291887,MITM manipulation,100.0,99.84615384615385,96.65384615384616,70.61538461538461,75.38461538461539,80.92307692307692,87.23717948717949
6e161444f6bb4981be1bc52e75cfb4df,20260721_025950:95,mitm_trajectory_manipulation,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,low,cube,1,2,0.05,0.05076632590707129,0.04445767175998999,0.0893880424531131,2.4668500000046834e-05,0.014240022740043,MITM manipulation,100.0,99.84615384615385,95.84615384615385,38.96153846153847,7.1923076923076925,55.69230769230769,66.25641025641026
5b576821615d41f196b01447875c31e8,20260721_030159:99,mitm_trajectory_manipulation,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,2,0.1,0.0988538146705505,0.1209564773919257,0.2593161620388691,0.0008852094999999283,0.0116495594609707,MITM manipulation,100.0,99.96153846153845,97.84615384615385,57.61538461538461,73.42307692307692,44.730769230769226,78.92948717948717
feb39bc466714d85844bf86dbdc8e436,20260721_040048:1,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,2,0.09999999999999999,0.0973259683301828,0.1223426071119126,0.2602662257691151,0.0004134105000000998,0.0149429762115223,Command injection,100.0,99.96153846153845,97.92307692307692,57.65384615384615,65.65384615384615,58.11538461538461,79.88461538461537
33deb358f4ff47d38c2c609b4410f681,20260721_040239:6,command_injection,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,low,cylinder,1,2,0.04999999999999999,0.049307911272167215,0.027269857222319116,0.06598693451958283,0.0009839689999999734,0.0193725707296082,Command injection,100.0,99.84615384615385,91.88461538461539,32.5,73.61538461538461,71.1923076923077,78.17307692307693
51da1f6db2124eedba9019e5c385f28a,20260721_040522:10,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,2,0.05,0.04840603506438433,0.061762697991750506,0.2567251507517193,0.0004551875000000649,0.0163346530640499,Command injection,100.0,99.84615384615385,96.6923076923077,57.49999999999999,67.73076923076923,62.69230769230769,80.74358974358974
b5cbed235a4b4faabd8b1b6685e3c742,20260721_040741:15,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,2,0.05,0.049054719559426856,0.06300848751921027,0.32107596457346704,0.0003653475000000572,0.0272218721658631,Command injection,100.0,99.84615384615385,96.73076923076923,59.92307692307692,62.92307692307693,80.57692307692308,83.33333333333333
55772e532b7a4de7899e9afab7792424,20260721_041336:27,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,high,cube,1,2,0.15,0.1480790002430648,0.06023025001411605,0.13667425522385684,0.00046253650000005475,0.01051116773957,Command injection,100.0,100.0,96.61538461538461,47.92307692307693,68.11538461538461,40.61538461538461,75.54487179487181
78889c3a06f84c2a8d0f6a6982aec87b,20260721_041354:28,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,high,cube,1,2,0.15,0.14712996743629286,0.18216027579078659,0.292306711956106,0.00048749650000001754,0.0123522203975022,Command injection,100.0,100.0,98.38461538461539,59.11538461538461,68.76923076923077,47.96153846153846,79.03846153846153
502af8c68ee348e3bc4a381416acd45f,20260721_041600:31,command_injection,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,medium,cube,1,2,0.1,0.09913019564556352,0.08870543361614373,0.1465908505255441,0.04916625250000006,0.0061766163824842,Command injection,100.0,99.96153846153845,97.26923076923077,49.15384615384615,75.73076923076924,26.269230769230766,74.73076923076923
39ac2734e17d4a858c50ea99e1e904b2,20260721_041808:35,command_injection,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,medium,cube,1,2,0.1,0.0993567699637944,0.0889482809536677,0.1357345067061435,0.0011106644999998583,0.012913672747472,Command injection,100.0,99.96153846153845,97.26923076923077,47.84615384615385,73.96153846153845,48.96153846153846,78.0
21f4cbc9f4c64670beda4a7c36e4daba,20260721_041845:36,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,2,0.05,0.053823982971967575,0.060564856477568596,0.47076599172352196,0.050474568500000094,0.0266998048654988,Command injection,100.0,99.84615384615385,96.65384615384616,66.07692307692308,97.23076923076923,79.8076923076923,89.93589743589745
cc715966a6bc4c62afcb52ef26a2aac1,20260721_043107:47,command_injection,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,low,cylinder,1,2,0.04999999999999999,0.04904068196064339,0.027208224066137692,0.050612452624486194,0.0009689159999999308,0.0142061906927829,Command injection,100.0,99.84615384615385,91.88461538461539,27.153846153846157,73.61538461538461,55.46153846153846,74.66025641025641
536e58723c324553b0e42f9edd8704c7,20260721_043605:54,command_injection,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,high,cube,1,2,0.15,0.15024623689234104,0.13267641606525027,0.3574980633777804,0.048925615499999964,0.0020547097053111,Command injection,100.0,100.0,97.96153846153847,61.23076923076923,75.34615384615385,11.846153846153847,74.3974358974359
65560498e538443eb10ff449b341b26e,20260721_043659:56,command_injection,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,high,cylinder,1,2,0.15000000000000002,0.1495736107258167,0.06157568522472131,0.5681843232037629,0.04898766700000001,0.0011581528624073,Command injection,100.0,100.0,96.6923076923077,67.03846153846153,75.34615384615385,5.0,74.01282051282051
3c85b7a238924ad1a20e2ad160f94963,20260721_043915:59,command_injection,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,medium,cylinder,1,2,0.10000000000000003,0.09772806999482365,0.08997993660715232,0.1082706195407487,0.0009354660000000514,0.0157992139560608,Command injection,100.0,99.96153846153845,97.3076923076923,43.230769230769226,73.53846153846155,61.53846153846154,79.26282051282051
f4b0f25f4a724c49b634d3206a2ee9f3,20260721_044243:66,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,2,0.09999999999999999,0.09796712108971467,0.12180387594202845,1.231085354078763,0.0003752455000000099,0.0121043143397199,Command injection,100.0,99.96153846153845,97.92307692307692,69.42307692307692,63.57692307692307,46.84615384615385,79.62179487179488
354374507e684c9491341782eb55c8f7,20260721_044449:69,command_injection,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,high,cylinder,1,2,0.15000000000000002,0.14630795070220876,0.13492966632217632,0.16236414742524993,0.0009019089999999785,0.0173826749534344,Command injection,100.0,100.0,97.96153846153847,51.30769230769231,73.42307692307692,65.26923076923077,81.32692307692308
bdaf9a5d0abe442493c17e4d2e1485d5,20260721_045009:79,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,high,cube,1,2,0.15,0.14848865052528779,0.06140002490907913,0.23825662423357274,0.00012067550000005589,0.0050736627940183,Command injection,100.0,100.0,96.6923076923077,56.57692307692308,30.538461538461537,23.423076923076923,67.87179487179488
c85976f37bd64a78af7876fe175d0abd,20260721_045148:81,command_injection,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,low,cylinder,1,2,0.04999999999999999,0.05025097266263995,0.02785860209404616,0.31951795396297833,0.0492498910000001,0.0032836075072095,Command injection,100.0,99.84615384615385,92.0,59.88461538461538,76.03846153846155,17.653846153846153,74.23717948717949
81ed3df88da849f89124ae9f258669e3,20260721_045248:82,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,2,0.05,0.04883857001669413,0.06033090374052011,0.23114203298054906,0.00039926550000002337,0.0119077479521754,Command injection,100.0,99.84615384615385,96.61538461538461,56.30769230769231,65.0,45.92307692307692,77.28205128205128
12997f4af3b2451db6a96547ae28a373,20260721_045305:83,command_injection,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,low,cylinder,1,2,0.04999999999999999,0.04868267069316874,0.045131896395584396,0.12525014435489934,0.0008932530000000938,0.0182289947495464,Command injection,100.0,99.84615384615385,95.88461538461537,46.19230769230769,73.42307692307692,68.07692307692308,80.57051282051282
d9ef7b0ce39f4bc0a473b00a92c10437,20260721_045418:86,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,2,0.09999999999999999,0.0966437677382939,0.12444995213503678,0.9207747970380328,0.05007912850000007,0.0184488905084288,Command injection,100.0,99.96153846153845,97.92307692307692,67.6923076923077,93.61538461538461,68.3076923076923,87.91666666666664
9d05e2e0d98444e4a58d8c7b122c58ef,20260721_071920:1,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,medium,cube,1,2,0.3266925465938884,0.3218047868730635,0.26575445071327125,1.3069957251927697,0.34969798299999993,0.0154690691781327,Replay,100.0,100.0,99.76923076923076,69.76923076923077,98.57692307692307,59.5,87.93589743589745
6e5a2aec20ab46798d1124d4f82056ee,20260721_072105:6,replay_attack,long_cube_then_cylinder_sort,cylinder_retreat,long_cylinder_place_mid,low,cylinder,1,2,0.2940887961143711,0.27070551663947034,0.3909106482819035,148.02326319679767,0.09966748699999994,0.033853870185382,Replay,100.0,100.0,99.96153846153845,100.0,97.8076923076923,81.03846153846153,96.46794871794872
5115183ecb7446489726adda5020473a,20260721_072142:7,replay_attack,long_cube_then_cylinder_sort,cylinder_retreat,long_cylinder_place_mid,high,cylinder,1,2,0.7956422500093872,0.794828289029509,0.3593814579877977,13.585892361606183,0.549440991,0.0122461782649759,Replay,100.0,100.0,99.96153846153845,92.46153846153847,98.65384615384616,47.26923076923077,89.72435897435896
5549915a31434c30abdca8598df52ce1,20260721_072219:8,replay_attack,long_cube_then_cylinder_sort,cube_retreat,long_cube_place_mid,medium,cube,1,2,0.3266925465938884,0.32135248515962905,0.21544145409193685,1.292594958178093,0.3996472575000001,0.0122089527573167,Replay,100.0,100.0,98.8076923076923,69.6923076923077,98.65384615384616,47.15384615384615,85.71794871794873
dc995907c5484900a1902c441695cf84,20260721_072318:10,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,low,cube,1,2,0.25487985404892244,0.20358034688874418,0.46318103932150445,170.2202220279565,0.09944508899999999,0.0641864103007128,Replay,100.0,100.0,99.96153846153845,100.0,97.76923076923076,85.46153846153847,97.19871794871796
5427d11c91aa48159ce667ef5daed31b,20260721_072405:12,replay_attack,long_cube_then_cylinder_sort,cylinder_retreat,long_cylinder_place_mid,high,cylinder,1,2,0.7956422500093872,0.7826284423220128,0.366266820831533,9.664177345926943,0.4995799719999998,0.0143683722517357,Replay,100.0,100.0,99.96153846153845,88.73076923076924,98.65384615384616,56.38461538461539,90.62179487179486
261c50a3ba67495ebe605bf5142f52f8,20260721_072443:13,replay_attack,long_cube_then_cylinder_sort,cube_retreat,long_cube_place_mid,low,cube,1,2,0.25487985404892244,0.2079095056099321,0.30209460173555763,170.0836552574015,0.09954507150000003,0.0641329928391041,Replay,100.0,100.0,99.96153846153845,100.0,97.8076923076923,85.46153846153847,97.20512820512822
ec7e31bf48e44e3d8bf97346ddb7aa12,20260721_072538:15,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,low,cube,1,2,0.25487985404892244,0.20284207799952322,0.46318464507966406,170.25789569959576,0.14949291199999998,0.0642071967464516,Replay,100.0,100.0,99.96153846153845,100.0,98.38461538461539,85.46153846153847,97.30128205128204
ed8f25dfbfb9464d8279092dd01bc515,20260721_072709:19,replay_attack,long_cube_then_cylinder_sort,cylinder_retreat,long_cylinder_place_mid,high,cylinder,1,2,0.7956422500093872,0.7803278961476146,0.37649349570960666,8.773155358907717,0.5000187249999999,0.0159079181487161,Replay,100.0,100.0,99.96153846153845,88.15384615384615,98.65384615384616,61.53846153846154,91.38461538461537
a8a7774cfb9f4bcb919f2008bf7e5d3f,20260721_073055:27,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,high,cube,1,2,0.7258389490789262,0.6964118644035037,0.7315427549019397,7.224900270499321,0.34937356199999997,0.0294042592720643,Replay,100.0,100.0,100.0,85.8076923076923,98.57692307692307,80.92307692307692,94.21794871794872
92e21c48d40d4b5ba20f8907dc4afe70,20260721_073418:34,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,low,cube,1,2,0.25487985404892244,0.20460052901083856,0.46318690529054124,170.2238170953248,0.09940730699999994,0.0642913839902931,Replay,100.0,100.0,99.96153846153845,100.0,97.6923076923077,85.46153846153847,97.18589743589745
1a9a5f4d48454fb3a2b0377e9060dcef,20260721_073748:41,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,high,cube,1,2,0.7258389490789262,0.6893518259346837,0.7303712157709618,7.44034003643332,0.349612054,0.0367500001686547,Replay,100.0,100.0,100.0,86.6923076923077,98.57692307692307,81.42307692307692,94.44871794871794
2e8640bf3dd94504bc667b9ccb2cc3fc,20260721_075042:67,replay_attack,long_cube_then_cylinder_sort,cylinder_retreat,long_cylinder_place_mid,low,cylinder,1,2,0.2940887961143711,0.269465313235171,0.39090229281678524,153.24685320877296,0.09945411699999995,0.0340096804925521,Replay,100.0,100.0,99.96153846153845,100.0,97.76923076923076,81.03846153846153,96.46153846153845
ed71e6c0c87547c9b52b4c552160a9fd,20260721_075349:74,replay_attack,long_cube_then_cylinder_sort,cylinder_retreat,long_cylinder_place_mid,medium,cylinder,1,2,0.3266925465938884,0.32010537247351434,0.15978706173779622,1.2993229979071088,0.399481561,0.0164141413328266,Replay,100.0,100.0,98.26923076923076,69.76923076923077,98.65384615384616,63.07692307692307,88.29487179487181
59c615c0aec2404d9e5a6dd17c22a32b,20260721_075504:76,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,low,cube,1,2,0.25487985404892244,0.2032577990622748,0.4631898149149876,170.1979913687641,0.09942356699999993,0.0642580165776533,Replay,100.0,100.0,99.96153846153845,100.0,97.76923076923076,85.46153846153847,97.19871794871796
f80a80a7a4db4470a5c6b4a25858134e,20260721_075521:77,replay_attack,long_cube_then_cylinder_sort,cube_retreat,long_cube_place_mid,medium,cube,1,2,0.3266925465938884,0.33197041839704106,0.20930970887590747,1.4504859706907665,0.4493200305,0.0012708971841221,Replay,100.0,100.0,98.65384615384616,70.23076923076923,98.65384615384616,5.6923076923076925,78.87179487179488
6059c4205d1d4efda0b956e1077f5aff,20260721_075716:81,replay_attack,long_cube_then_cylinder_sort,cylinder_retreat,long_cylinder_place_mid,low,cylinder,1,2,0.2940887961143711,0.26947166743726436,0.3909042707297374,153.63027746943112,0.09983855699999988,0.0340064288287857,Replay,100.0,100.0,99.96153846153845,100.0,97.96153846153847,81.03846153846153,96.49358974358974
1e368a6bd6654da688dad293cf81a014,20260721_080204:91,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,medium,cube,1,2,0.3266925465938884,0.3356026054484547,0.2590690011829419,1.500697319899084,0.399427092,0.00127868055974,Replay,100.0,100.0,99.76923076923076,70.5,98.65384615384616,5.769230769230769,79.11538461538461
f3a0259afa53456fb9e75c79d990360e,20260721_080526:98,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,high,cube,1,2,0.7258389490789262,0.6999086461859689,0.7237347459861623,7.0806603651452376,0.349395815,0.0257258147758075,Replay,100.0,100.0,100.0,85.5,98.57692307692307,79.53846153846153,93.93589743589745
eb994cc78f1545b58a57fcec4c4f8ea8,20260721_080607:99,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,medium,cube,1,2,0.3266925465938884,0.3229882465109593,0.26932653192366846,1.296038875978985,0.34939704499999996,0.0142508901098312,Replay,100.0,100.0,99.8076923076923,69.76923076923077,98.57692307692307,55.69230769230769,87.30769230769232
ddb93c59e0e64976a597c701129e462f,20260721_053233:1,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,2,0.0,0.0016288209301488792,0.2291463386276728,4.321631081459597,0.8010080964999999,0.0069465025494624,Delay DoS,100.0,31.346153846153847,99.07692307692308,77.88461538461539,98.73076923076923,28.384615384615387,72.57051282051282
8943a8ba9da74cb8909f038b702e4c6b,20260721_053504:6,denial_of_service,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,low,cylinder,1,2,0.0,0.0071115175405015146,0.06190363137194638,1.8620804851959463,0.250970575,0.0206941166661794,Delay DoS,100.0,76.5,96.6923076923077,71.76923076923077,98.57692307692307,73.65384615384616,86.19871794871796
464b2917a54a4ce9a2750474b7521db4,20260721_053944:8,denial_of_service,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,medium,cube,1,2,0.0,0.0014598485218730915,0.14108523362472825,3.7556792377924184,0.7504473535,0.0077000637347178,Delay DoS,100.0,29.26923076923077,98.0,76.42307692307693,98.73076923076923,30.76923076923077,72.19871794871796
0f3a720aeb2e462e9655f21d293f906b,20260721_054055:9,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,high,cube,1,2,0.0,0.0016288088210164322,0.3473161213856307,6.192895683536229,1.5012392955,0.0069465142575442,Delay DoS,100.0,31.346153846153847,99.96153846153845,83.57692307692308,98.88461538461539,28.384615384615387,73.69230769230768
76bbdcef4a224c34aee5017dada96675,20260721_054159:12,denial_of_service,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,high,cylinder,1,2,0.0,0.0032313863526153303,0.21883130486480878,5.550142781750266,1.5002164390000001,0.0168139697904926,Delay DoS,100.0,52.15384615384615,98.88461538461539,81.92307692307692,98.88461538461539,64.46153846153845,82.71794871794872
f0818ed9be434288ac3628aded569dbc,20260721_054952:26,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,2,0.0,0.0020122688158574196,0.10004738152497923,1.9704637471929045,0.25043581849999996,0.0105875745418729,Delay DoS,100.0,36.42307692307693,97.46153846153847,72.15384615384616,98.57692307692307,41.11538461538461,74.28846153846155
d4f11767859a4db491adcad26770fcca,20260721_055133:30,denial_of_service,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,low,cylinder,1,2,0.0,0.01164132273654915,0.06609371757362761,1.336947432482453,0.30080171199999994,0.001941297434934,Delay DoS,100.0,88.5,96.84615384615385,69.96153846153847,98.57692307692307,10.23076923076923,77.3525641025641
7e124df70549484095a254c25f003a22,20260721_055917:44,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,2,0.0,0.009354848013512282,0.22880459609406528,4.507379271368099,0.7511492865,0.017930159959984,Delay DoS,100.0,83.11538461538461,99.07692307692308,78.07692307692308,98.73076923076923,66.96153846153847,87.66025641025641
2e9805d93ced41e49148ae51c637f9bb,20260721_060116:48,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,2,0.0,0.023698988512609515,0.10322825804791988,2.493680416644279,0.20131325649999998,0.0322743014964072,Delay DoS,100.0,98.1923076923077,97.57692307692307,73.65384615384616,98.57692307692307,80.96153846153847,91.49358974358974
6d16d2c805ec4c2e8e19cc2a747002dc,20260721_061333:66,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,2,0.0,0.0075618286919364106,0.22966372052379083,4.402082469712022,0.7512059785,0.0161371402191717,Delay DoS,100.0,77.8076923076923,99.11538461538461,78.0,98.73076923076923,61.80769230769231,85.91025641025641
1d3ec60b92494985bcaa7ef0b0eebeb7,20260721_061504:69,denial_of_service,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,high,cylinder,1,2,0.0,0.0006447371386011599,0.22094828159791843,5.55550023704496,1.500693705,0.0142272052074149,Delay DoS,100.0,12.692307692307692,98.88461538461539,81.96153846153847,98.88461538461539,55.46153846153846,74.6474358974359
9aa82e4fa609402f80fbc3228a2080a0,20260721_061646:73,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,high,cube,1,2,0.0,0.00588409619927802,0.3431705011551963,5.936186558043461,1.5513199735,0.0026912200761448,Delay DoS,100.0,71.92307692307692,99.96153846153845,83.03846153846153,98.88461538461539,15.269230769230768,78.17948717948717
6b413387c5104b8091603d85f56779b0,20260721_061704:74,denial_of_service,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,medium,cylinder,1,2,0.0,0.0032313863526153065,0.14197534081379698,3.8098828769245077,0.750904182,0.0168139697904926,Delay DoS,100.0,52.15384615384615,98.0,76.53846153846153,98.73076923076923,64.46153846153845,81.6474358974359
4c0eb3fca5fb47638174cec60e729f21,20260721_061803:75,denial_of_service,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,medium,cube,1,2,0.0,0.00810391921901246,0.138433200349863,3.827860286147159,0.7504602245,0.0143441529007334,Delay DoS,100.0,79.53846153846153,97.96153846153847,76.57692307692308,98.73076923076923,56.11538461538461,84.82051282051282
1830142e4c7a405ea7ca3a096243f12b,20260721_061840:76,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,2,0.0,0.007561837279319013,0.09859964894146156,2.2138428318951515,0.25114117150000004,0.0161371488579612,Delay DoS,100.0,77.8076923076923,97.34615384615385,73.15384615384616,98.57692307692307,61.80769230769231,84.7820512820513
a64ad6dc83174f73b5fcbc554b112612,20260721_061957:78,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,high,cube,1,2,0.0,0.020112961082088078,0.34530487032536145,6.356621165461374,1.5013662134999999,0.0286882739618664,Delay DoS,100.0,97.57692307692307,99.96153846153845,84.11538461538461,98.88461538461539,80.84615384615384,93.56410256410255
cee6014e0f7b4374a50560702610c7b8,20260721_062503:87,denial_of_service,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,low,cylinder,1,2,0.0,0.011425623172010877,0.06649629874507927,1.324878793017568,0.3005326610000001,0.0021569971501405,Delay DoS,100.0,87.6923076923077,96.84615384615385,69.84615384615384,98.57692307692307,12.076923076923077,77.50641025641026
d7c086756a104888870663b4227c3d54,20260721_062552:88,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,2,0.0,0.012940887862266475,0.09664626491360069,2.200898438276417,0.25122925949999986,0.0215162003037849,Delay DoS,100.0,90.5,97.34615384615385,73.07692307692307,98.57692307692307,74.6923076923077,89.03205128205128
