scenario_id,axis,held_out_value,outer_fold,feature_set,model,fit_runs,threshold_runs,test_runs,threshold,precision,recall,f1,balanced_accuracy,mcc,roc_auc,pr_auc,false_positive_rate,attack_event_recall,attacked_run_alert_recall,normal_run_false_positive_rate,tn,fp,fn,tp
holdout_severity_high,severity,high,2,fused,hist_gradient_boosting,294,74,64,0.98,1.0,0.75,0.8571428571428571,0.875,0.8628743002960397,0.9999491869918699,0.9983333333333332,0.0,0.75,0.75,0.0,820,0,6,18
holdout_severity_high,severity,high,3,cyber_only,logistic_regression,294,74,64,0.8400000000000001,0.25,0.4583333333333333,0.3235294117647059,0.7090447154471544,0.3126154258374732,0.7383130081300814,0.3976065778780287,0.04024390243902439,0.4583333333333333,0.5833333333333334,0.525,787,33,13,11
holdout_severity_high,severity,high,3,cyber_only,random_forest,294,74,64,0.48500000000000004,0.8571428571428571,0.5,0.631578947368421,0.748780487804878,0.6475238864918542,0.9917174796747967,0.8188538810925154,0.0024390243902439024,0.5,0.5,0.05,818,2,12,12
holdout_severity_high,severity,high,3,cyber_only,hist_gradient_boosting,294,74,64,0.5800000000000001,1.0,0.5,0.6666666666666666,0.75,0.7019889326324608,0.989405487804878,0.8175781551374485,0.0,0.5,0.5,0.0,820,0,12,12
holdout_severity_high,severity,high,3,physical_only,logistic_regression,294,74,64,0.935,0.4666666666666667,0.5833333333333334,0.5185185185185185,0.7819105691056911,0.5061521328176295,0.8333841463414634,0.3890600959969357,0.01951219512195122,0.5833333333333334,0.8333333333333334,0.2,804,16,10,14
holdout_severity_high,severity,high,3,physical_only,random_forest,294,74,64,0.54,1.0,0.6666666666666666,0.8,0.8333333333333333,0.8125425790899443,0.9942581300813009,0.886554980517686,0.0,0.6666666666666666,0.6666666666666666,0.0,820,0,8,16
holdout_severity_high,severity,high,3,physical_only,hist_gradient_boosting,294,74,64,0.99,1.0,0.75,0.8571428571428571,0.875,0.8628743002960397,0.8902947154471544,0.7644704132018453,0.0,0.75,0.75,0.0,820,0,6,18
holdout_severity_high,severity,high,3,fused,logistic_regression,294,74,64,0.89,0.48148148148148145,0.5416666666666666,0.5098039215686274,0.7622967479674796,0.4954987217678852,0.8073678861788618,0.3193750580832915,0.01707317073170732,0.5416666666666666,0.7916666666666666,0.15,806,14,11,13
holdout_severity_high,severity,high,3,fused,random_forest,294,74,64,0.56,1.0,0.7083333333333334,0.8292682926829268,0.8541666666666667,0.8380559450474794,0.9961382113821138,0.9209885197816233,0.0,0.7083333333333334,0.7083333333333334,0.0,820,0,7,17
holdout_severity_high,severity,high,3,fused,hist_gradient_boosting,294,74,64,0.46,1.0,0.75,0.8571428571428571,0.875,0.8628743002960397,0.9989329268292684,0.9782558139534883,0.0,0.75,0.75,0.0,820,0,6,18
holdout_severity_high,severity,high,4,cyber_only,logistic_regression,300,76,72,0.855,0.43243243243243246,0.5,0.463768115942029,0.7385869565217391,0.44497353988943694,0.7457540760869564,0.45150840470360976,0.02282608695652174,0.5,0.625,0.225,899,21,16,16
holdout_severity_high,severity,high,4,cyber_only,random_forest,300,76,72,0.49,0.8333333333333334,0.46875,0.6,0.7327445652173913,0.6159830423501114,0.9949048913043478,0.8795192713351946,0.003260869565217391,0.46875,0.46875,0.05,917,3,17,15
holdout_severity_high,severity,high,4,cyber_only,hist_gradient_boosting,300,76,72,0.895,1.0,0.46875,0.6382978723404256,0.734375,0.6784139328224317,0.98984375,0.845550823857145,0.0,0.46875,0.46875,0.0,920,0,17,15
holdout_severity_high,severity,high,4,physical_only,logistic_regression,300,76,72,0.9450000000000001,0.6774193548387096,0.65625,0.6666666666666666,0.8226902173913043,0.6553511051002878,0.8284646739130435,0.4453950578804666,0.010869565217391304,0.65625,0.875,0.075,910,10,11,21
holdout_severity_high,severity,high,4,physical_only,random_forest,300,76,72,0.325,1.0,0.75,0.8571428571428571,0.875,0.8622844558256983,0.9929008152173913,0.8866960843557559,0.0,0.75,0.75,0.0,920,0,8,24
holdout_severity_high,severity,high,4,physical_only,hist_gradient_boosting,300,76,72,0.405,1.0,0.75,0.8571428571428571,0.875,0.8622844558256983,0.8929347826086957,0.7687120034058644,0.0,0.75,0.75,0.0,920,0,8,24
holdout_severity_high,severity,high,4,fused,logistic_regression,300,76,72,0.9450000000000001,0.6190476190476191,0.40625,0.49056603773584906,0.6987771739130435,0.4878439488468634,0.8285326086956522,0.315232947966744,0.008695652173913044,0.40625,0.65625,0.0,912,8,19,13
holdout_severity_high,severity,high,4,fused,random_forest,300,76,72,0.5,1.0,0.75,0.8571428571428571,0.875,0.8622844558256983,0.9976222826086956,0.9446186883240908,0.0,0.75,0.75,0.0,920,0,8,24
holdout_severity_high,severity,high,4,fused,hist_gradient_boosting,300,76,72,0.865,1.0,0.75,0.8571428571428571,0.875,0.8622844558256983,0.9999999999999999,1.0,0.0,0.75,0.75,0.0,920,0,8,24
holdout_severity_high,severity,high,5,cyber_only,logistic_regression,300,76,72,0.735,0.2268041237113402,0.6875,0.34108527131782945,0.8029891304347826,0.3610414150831363,0.7417459239130433,0.47785833201828254,0.08152173913043478,0.6875,0.9375,1.0,845,75,10,22
holdout_severity_high,severity,high,5,cyber_only,random_forest,300,76,72,0.385,0.9411764705882353,0.5,0.6530612244897959,0.7494565217391305,0.678990182538886,0.9863790760869565,0.8526623258166242,0.0010869565217391304,0.5,0.5,0.025,919,1,16,16
holdout_severity_high,severity,high,5,cyber_only,hist_gradient_boosting,300,76,72,0.01,0.84,0.65625,0.7368421052631579,0.8259510869565218,0.7347531569073327,0.9898777173913043,0.8397423104391233,0.004347826086956522,0.65625,0.6875,0.025,916,4,11,21
holdout_severity_high,severity,high,5,physical_only,logistic_regression,300,76,72,0.86,0.4666666666666667,0.65625,0.5454545454545454,0.8150815217391305,0.5351948582188001,0.8219769021739132,0.3866545960946234,0.02608695652173913,0.65625,0.90625,0.3,896,24,11,21
holdout_severity_high,severity,high,5,physical_only,random_forest,300,76,72,0.36000000000000004,1.0,0.75,0.8571428571428571,0.875,0.8622844558256983,0.990625,0.8640524912477634,0.0,0.75,0.75,0.0,920,0,8,24
holdout_severity_high,severity,high,5,physical_only,hist_gradient_boosting,300,76,72,0.515,1.0,0.71875,0.8363636363636363,0.859375,0.8436746218771602,0.9675611413043479,0.8003689418720606,0.0,0.71875,0.71875,0.0,920,0,9,23
holdout_severity_high,severity,high,5,fused,logistic_regression,300,76,72,0.9450000000000001,0.5652173913043478,0.40625,0.4727272727272727,0.6976902173913043,0.4641007844352621,0.8196671195652174,0.3613222542408577,0.010869565217391304,0.40625,0.65625,0.025,910,10,19,13
holdout_severity_high,severity,high,5,fused,random_forest,300,76,72,0.495,1.0,0.71875,0.8363636363636363,0.859375,0.8436746218771602,0.995108695652174,0.9084918282468321,0.0,0.71875,0.71875,0.0,920,0,9,23
holdout_severity_high,severity,high,5,fused,hist_gradient_boosting,300,76,72,0.99,1.0,0.71875,0.8363636363636363,0.859375,0.8436746218771602,0.9748641304347826,0.9380012628500531,0.0,0.71875,0.71875,0.0,920,0,9,23
holdout_severity_low,severity,low,1,cyber_only,logistic_regression,297,75,68,0.8400000000000001,0.2631578947368421,0.17857142857142858,0.2127659574468085,0.5813850370848114,0.19659936911771927,0.8196952595936794,0.1929209886958398,0.01580135440180587,0.17857142857142858,0.5,0.075,872,14,23,5
holdout_severity_low,severity,low,1,cyber_only,random_forest,297,75,68,0.34500000000000003,0.8695652173913043,0.7142857142857143,0.7843137254901961,0.8554498548855208,0.7821705202576155,0.9806917123508546,0.8620296673269178,0.003386004514672686,0.7142857142857143,0.75,0.0,883,3,8,20
holdout_severity_low,severity,low,1,cyber_only,hist_gradient_boosting,297,75,68,0.99,0.9411764705882353,0.5714285714285714,0.7111111111111111,0.785149951628507,0.727408702161544,0.9643663334408255,0.8110779893564524,0.001128668171557562,0.5714285714285714,0.5714285714285714,0.025,885,1,12,16
holdout_severity_low,severity,low,1,physical_only,logistic_regression,297,75,68,0.89,0.55,0.39285714285714285,0.4583333333333333,0.6913495646565624,0.4507851424060328,0.9291357626572074,0.43442128811479863,0.010158013544018058,0.39285714285714285,0.5,0.15,877,9,17,11
holdout_severity_low,severity,low,1,physical_only,random_forest,297,75,68,0.25,0.95,0.6785714285714286,0.7916666666666666,0.8387213801999356,0.7979666213688421,0.9961705901322154,0.9100604244768006,0.001128668171557562,0.6785714285714286,0.7142857142857143,0.0,885,1,9,19
holdout_severity_low,severity,low,1,physical_only,hist_gradient_boosting,297,75,68,0.21000000000000002,1.0,0.42857142857142855,0.6,0.7142857142857143,0.6488214504991425,0.9941954208319896,0.8744460707760635,0.0,0.42857142857142855,0.42857142857142855,0.0,886,0,16,12
holdout_severity_low,severity,low,1,fused,logistic_regression,297,75,68,0.9500000000000001,0.875,0.25,0.3888888888888889,0.6244356659142212,0.46042792546273364,0.798452112221864,0.465632511771999,0.001128668171557562,0.25,0.25,0.0,885,1,21,7
holdout_severity_low,severity,low,1,fused,random_forest,297,75,68,0.225,1.0,0.6785714285714286,0.8085106382978723,0.8392857142857143,0.8196022238057669,0.9965333763302161,0.9209277143305283,0.0,0.6785714285714286,0.6785714285714286,0.0,886,0,9,19
holdout_severity_low,severity,low,1,fused,hist_gradient_boosting,297,75,68,0.24000000000000002,1.0,0.6785714285714286,0.8085106382978723,0.8392857142857143,0.8196022238057669,0.992865204772654,0.9074538425722511,0.0,0.6785714285714286,0.6785714285714286,0.0,886,0,9,19
holdout_severity_low,severity,low,2,cyber_only,logistic_regression,300,76,72,0.875,0.43478260869565216,0.3125,0.36363636363636365,0.6491847826086956,0.3502286332026926,0.9067255434782608,0.2804966276375951,0.014130434782608696,0.3125,0.53125,0.075,907,13,22,10
holdout_severity_low,severity,low,2,cyber_only,random_forest,300,76,72,0.515,0.9565217391304348,0.6875,0.8,0.8432065217391305,0.8057172381329705,0.9897758152173912,0.88840743668023,0.0010869565217391304,0.6875,0.6875,0.025,919,1,10,22
holdout_severity_low,severity,low,2,cyber_only,hist_gradient_boosting,300,76,72,0.98,0.9523809523809523,0.625,0.7547169811320755,0.8119565217391305,0.7656115560850296,0.9643342391304348,0.8660896187315114,0.0010869565217391304,0.625,0.625,0.0,919,1,12,20
holdout_severity_low,severity,low,2,physical_only,logistic_regression,300,76,72,0.845,0.65625,0.65625,0.65625,0.8221467391304348,0.6442934782608696,0.9180027173913043,0.6358445976564634,0.011956521739130435,0.65625,0.6875,0.25,909,11,11,21
holdout_severity_low,severity,low,2,physical_only,random_forest,300,76,72,0.75,1.0,0.21875,0.358974358974359,0.609375,0.4614791034954486,0.9971807065217391,0.9338822154370935,0.0,0.21875,0.21875,0.0,920,0,25,7
holdout_severity_low,severity,low,2,physical_only,hist_gradient_boosting,300,76,72,0.99,1.0,0.25,0.4,0.625,0.4936031480821513,0.9521739130434783,0.8449950565582593,0.0,0.25,0.25,0.0,920,0,24,8
holdout_severity_low,severity,low,2,fused,logistic_regression,300,76,72,0.85,0.8148148148148148,0.6875,0.7457627118644068,0.8410326086956521,0.7405289769985169,0.922554347826087,0.7809695037280051,0.005434782608695652,0.6875,0.6875,0.1,915,5,10,22
holdout_severity_low,severity,low,2,fused,random_forest,300,76,72,0.765,1.0,0.1875,0.3157894736842105,0.59375,0.4270207524750963,0.9979279891304348,0.9502610498934029,0.0,0.1875,0.1875,0.0,920,0,26,6
holdout_severity_low,severity,low,2,fused,hist_gradient_boosting,300,76,72,0.99,1.0,0.3125,0.47619047619047616,0.65625,0.5524506299333909,0.9810292119565218,0.964539699135786,0.0,0.3125,0.3125,0.0,920,0,22,10
holdout_severity_low,severity,low,3,cyber_only,logistic_regression,297,75,68,0.855,0.26666666666666666,0.14285714285714285,0.18604651162790697,0.5649882903981265,0.17624543656835231,0.8983773837403815,0.20258930693325247,0.01288056206088993,0.14285714285714285,0.5357142857142857,0.0,843,11,24,4
holdout_severity_low,severity,low,3,cyber_only,random_forest,297,75,68,0.5650000000000001,1.0,0.5357142857142857,0.6976744186046512,0.7678571428571428,0.7264170020722629,0.9968634994981599,0.9188435574008117,0.0,0.5357142857142857,0.5357142857142857,0.0,854,0,13,15
holdout_severity_low,severity,low,3,cyber_only,hist_gradient_boosting,297,75,68,0.99,1.0,0.5357142857142857,0.6976744186046512,0.7678571428571428,0.7264170020722629,0.9963198394111743,0.9132774240630704,0.0,0.5357142857142857,0.5357142857142857,0.0,854,0,13,15
holdout_severity_low,severity,low,3,physical_only,logistic_regression,297,75,68,0.9,0.4,0.2857142857142857,0.3333333333333333,0.635831381733021,0.3199406586033979,0.8586065573770492,0.2674802060749505,0.01405152224824356,0.2857142857142857,0.42857142857142855,0.175,842,12,20,8
holdout_severity_low,severity,low,3,physical_only,random_forest,297,75,68,0.45,1.0,0.5,0.6666666666666666,0.75,0.7013811259728677,0.9959434593509535,0.913281411454169,0.0,0.5,0.5,0.0,854,0,14,14
holdout_severity_low,severity,low,3,physical_only,hist_gradient_boosting,297,75,68,0.03,1.0,0.5714285714285714,0.7272727272727273,0.7857142857142857,0.7506732928576184,0.9794663767146202,0.818573838899685,0.0,0.5714285714285714,0.5714285714285714,0.0,854,0,12,16
holdout_severity_low,severity,low,3,fused,logistic_regression,297,75,68,0.9,0.5,0.39285714285714285,0.44,0.6899882903981265,0.42717341376646817,0.8425894948143191,0.3067415033711135,0.01288056206088993,0.39285714285714285,0.4642857142857143,0.15,843,11,17,11
holdout_severity_low,severity,low,3,fused,random_forest,297,75,68,0.535,1.0,0.5,0.6666666666666666,0.75,0.7013811259728677,0.9994563399130143,0.9830960585445814,0.0,0.5,0.5,0.0,854,0,14,14
holdout_severity_low,severity,low,3,fused,hist_gradient_boosting,297,75,68,0.08,1.0,0.8571428571428571,0.9230769230769231,0.9285714285714286,0.923659489826664,0.9998745399799264,0.996343537414966,0.0,0.8571428571428571,0.8571428571428571,0.0,854,0,4,24
holdout_severity_low,severity,low,4,cyber_only,logistic_regression,294,74,64,0.865,0.3076923076923077,0.16666666666666666,0.21621621621621623,0.5778455284552846,0.21013772485183202,0.8943089430894309,0.19251860170857418,0.01097560975609756,0.16666666666666666,0.4583333333333333,0.0,811,9,20,4
holdout_severity_low,severity,low,4,cyber_only,random_forest,294,74,64,0.49,0.9444444444444444,0.7083333333333334,0.8095238095238095,0.8535569105691057,0.8135337915257241,0.9985772357723577,0.9555994890029352,0.0012195121951219512,0.7083333333333334,0.7083333333333334,0.025,819,1,7,17
holdout_severity_low,severity,low,4,cyber_only,hist_gradient_boosting,294,74,64,0.9600000000000001,1.0,0.625,0.7692307692307693,0.8125,0.7862663139966858,0.9980182926829269,0.9448530146691358,0.0,0.625,0.625,0.0,820,0,9,15
holdout_severity_low,severity,low,4,physical_only,logistic_regression,294,74,64,0.855,0.5714285714285714,0.3333333333333333,0.42105263157894735,0.6630081300813008,0.4242762720314273,0.776219512195122,0.36995319987677244,0.007317073170731708,0.3333333333333333,0.4166666666666667,0.1,814,6,16,8
holdout_severity_low,severity,low,4,physical_only,random_forest,294,74,64,0.45,1.0,0.5416666666666666,0.7027027027027027,0.7708333333333333,0.7310927372456035,0.9949186991869919,0.8921962467989218,0.0,0.5416666666666666,0.5416666666666666,0.0,820,0,11,13
holdout_severity_low,severity,low,4,physical_only,hist_gradient_boosting,294,74,64,0.15000000000000002,1.0,0.625,0.7692307692307693,0.8125,0.7862663139966858,0.9576219512195122,0.8127842146178372,0.0,0.625,0.625,0.0,820,0,9,15
holdout_severity_low,severity,low,4,fused,logistic_regression,294,74,64,0.795,0.7368421052631579,0.5833333333333334,0.6511627906976745,0.7886178861788617,0.6467880831435984,0.7679878048780487,0.5330960381410639,0.006097560975609756,0.5833333333333334,0.6666666666666666,0.075,815,5,10,14
holdout_severity_low,severity,low,4,fused,random_forest,294,74,64,0.51,1.0,0.5416666666666666,0.7027027027027027,0.7708333333333333,0.7310927372456035,0.9981707317073171,0.9457849949611628,0.0,0.5416666666666666,0.5416666666666666,0.0,820,0,11,13
holdout_severity_low,severity,low,4,fused,hist_gradient_boosting,294,74,64,0.78,1.0,0.25,0.4,0.625,0.4946009215509463,0.9998475609756098,0.9947856280193235,0.0,0.25,0.25,0.0,820,0,18,6
holdout_severity_low,severity,low,5,cyber_only,logistic_regression,294,74,64,0.775,0.24390243902439024,0.4166666666666667,0.3076923076923077,0.6894308943089431,0.2929163752915141,0.9430386178861789,0.30302249406293646,0.03780487804878049,0.4166666666666667,0.625,0.475,789,31,14,10
holdout_severity_low,severity,low,5,cyber_only,random_forest,294,74,64,0.435,0.8888888888888888,0.6666666666666666,0.7619047619047619,0.8321138211382113,0.7641932827554087,0.9976117886178862,0.9294090364394789,0.0024390243902439024,0.6666666666666666,0.6666666666666666,0.025,818,2,8,16
holdout_severity_low,severity,low,5,cyber_only,hist_gradient_boosting,294,74,64,0.975,1.0,0.5416666666666666,0.7027027027027027,0.7708333333333333,0.7310927372456035,0.9970020325203252,0.9099319358459141,0.0,0.5416666666666666,0.5416666666666666,0.0,820,0,11,13
holdout_severity_low,severity,low,5,physical_only,logistic_regression,294,74,64,0.925,0.6,0.375,0.46153846153846156,0.6838414634146341,0.46255471935609904,0.9365853658536586,0.5748969460105053,0.007317073170731708,0.375,0.4583333333333333,0.075,814,6,15,9
holdout_severity_low,severity,low,5,physical_only,random_forest,294,74,64,0.655,1.0,0.16666666666666666,0.2857142857142857,0.5833333333333334,0.40335891300231946,0.9935975609756098,0.876556154149239,0.0,0.16666666666666666,0.16666666666666666,0.0,820,0,20,4
holdout_severity_low,severity,low,5,physical_only,hist_gradient_boosting,294,74,64,0.975,1.0,0.4583333333333333,0.6285714285714286,0.7291666666666666,0.6716996889897118,0.9740345528455285,0.8023792974604657,0.0,0.4583333333333333,0.4583333333333333,0.0,820,0,13,11
holdout_severity_low,severity,low,5,fused,logistic_regression,294,74,64,0.8350000000000001,0.6086956521739131,0.5833333333333334,0.5957446808510638,0.7861788617886178,0.584311721073693,0.913770325203252,0.4848052353426175,0.01097560975609756,0.5833333333333334,0.625,0.125,811,9,10,14
holdout_severity_low,severity,low,5,fused,random_forest,294,74,64,0.625,1.0,0.4166666666666667,0.5882352941176471,0.7083333333333334,0.640056452346391,0.998119918699187,0.9441674928910746,0.0,0.4166666666666667,0.4166666666666667,0.0,820,0,14,10
holdout_severity_low,severity,low,5,fused,hist_gradient_boosting,294,74,64,0.91,1.0,0.375,0.5454545454545454,0.6875,0.6068471579021296,1.0,0.9999999999999998,0.0,0.375,0.375,0.0,820,0,15,9
holdout_severity_medium,severity,medium,1,cyber_only,logistic_regression,304,76,68,0.765,0.41818181818181815,0.8214285714285714,0.5542168674698795,0.8919789227166276,0.5684163508043661,0.9603128136500502,0.5136478427003085,0.03747072599531616,0.8214285714285714,0.8571428571428571,0.5,822,32,5,23
holdout_severity_medium,severity,medium,1,cyber_only,random_forest,304,76,68,0.605,1.0,0.5,0.6666666666666666,0.75,0.7013811259728677,0.9916778186684511,0.81373005799515,0.0,0.5,0.5,0.0,854,0,14,14
holdout_severity_medium,severity,medium,1,cyber_only,hist_gradient_boosting,304,76,68,0.18000000000000002,0.9523809523809523,0.7142857142857143,0.8163265306122449,0.8565573770491803,0.8200798666013928,0.9901722984275677,0.878991955337675,0.00117096018735363,0.7142857142857143,0.7142857142857143,0.025,853,1,8,20
holdout_severity_medium,severity,medium,1,physical_only,logistic_regression,304,76,68,0.905,0.6666666666666666,0.5,0.5714285714285714,0.7459016393442623,0.5655723217940639,0.7699899631983941,0.4681732944506743,0.00819672131147541,0.5,0.5,0.15,847,7,14,14
holdout_severity_medium,severity,medium,1,physical_only,random_forest,304,76,68,0.455,1.0,0.6785714285714286,0.8085106382978723,0.8392857142857143,0.8194478541258852,0.93540899966544,0.7844391423235961,0.0,0.6785714285714286,0.6785714285714286,0.0,854,0,9,19
holdout_severity_medium,severity,medium,1,physical_only,hist_gradient_boosting,304,76,68,0.845,1.0,0.75,0.8571428571428571,0.875,0.8624977907359476,0.7952492472398797,0.7586385021298239,0.0,0.75,0.75,0.0,854,0,7,21
holdout_severity_medium,severity,medium,1,fused,logistic_regression,304,76,68,0.935,0.8235294117647058,0.5,0.6222222222222222,0.7482435597189696,0.6331161945020163,0.7660588825694211,0.5832564610739891,0.00351288056206089,0.5,0.5,0.05,851,3,14,14
holdout_severity_medium,severity,medium,1,fused,random_forest,304,76,68,0.495,1.0,0.75,0.8571428571428571,0.875,0.8624977907359476,0.9914478086316494,0.8874115534917556,0.0,0.75,0.75,0.0,854,0,7,21
holdout_severity_medium,severity,medium,1,fused,hist_gradient_boosting,304,76,68,0.9450000000000001,1.0,0.75,0.8571428571428571,0.875,0.8624977907359476,0.9598109735697558,0.7937481328013407,0.0,0.75,0.75,0.0,854,0,7,21
holdout_severity_medium,severity,medium,2,cyber_only,logistic_regression,300,76,64,0.74,0.40425531914893614,0.7916666666666666,0.5352112676056338,0.8787601626016259,0.5490713046428111,0.978760162601626,0.55189712905173,0.03414634146341464,0.7916666666666666,0.7916666666666666,0.475,792,28,5,19
holdout_severity_medium,severity,medium,2,cyber_only,random_forest,300,76,64,0.5800000000000001,0.8461538461538461,0.4583333333333333,0.5945945945945946,0.7279471544715447,0.6153249567136544,0.9921239837398373,0.7900907321211927,0.0024390243902439024,0.4583333333333333,0.4583333333333333,0.05,818,2,13,11
holdout_severity_medium,severity,medium,2,cyber_only,hist_gradient_boosting,300,76,64,0.7100000000000001,0.7857142857142857,0.4583333333333333,0.5789473684210527,0.7273373983739837,0.5917119828767475,0.9847052845528456,0.6991705270534043,0.003658536585365854,0.4583333333333333,0.5416666666666666,0.0,817,3,13,11
holdout_severity_medium,severity,medium,2,physical_only,logistic_regression,300,76,64,0.915,0.55,0.4583333333333333,0.5,0.7236788617886178,0.488864930020805,0.7828760162601627,0.527312173102498,0.01097560975609756,0.4583333333333333,0.5833333333333334,0.15,811,9,13,11
holdout_severity_medium,severity,medium,2,physical_only,random_forest,300,76,64,0.495,1.0,0.75,0.8571428571428571,0.875,0.8628743002960397,0.9496951219512195,0.7877404659913544,0.0,0.75,0.75,0.0,820,0,6,18
holdout_severity_medium,severity,medium,2,physical_only,hist_gradient_boosting,300,76,64,0.975,1.0,0.7083333333333334,0.8292682926829268,0.8541666666666667,0.8380559450474794,0.7723323170731707,0.7570329474601846,0.0,0.7083333333333334,0.7083333333333334,0.0,820,0,7,17
holdout_severity_medium,severity,medium,2,fused,logistic_regression,300,76,64,0.86,0.65,0.5416666666666666,0.5909090909090909,0.7665650406504065,0.5825955072442397,0.7742886178861788,0.642615425201169,0.00853658536585366,0.5416666666666666,0.6666666666666666,0.075,813,7,11,13
holdout_severity_medium,severity,medium,2,fused,random_forest,300,76,64,0.555,1.0,0.75,0.8571428571428571,0.875,0.8628743002960397,0.9863821138211383,0.8321205530126901,0.0,0.75,0.75,0.0,820,0,6,18
holdout_severity_medium,severity,medium,2,fused,hist_gradient_boosting,300,76,64,0.98,1.0,0.7083333333333334,0.8292682926829268,0.8541666666666667,0.8380559450474794,0.9797764227642276,0.8111162376009117,0.0,0.7083333333333334,0.7083333333333334,0.0,820,0,7,17
holdout_severity_medium,severity,medium,3,cyber_only,logistic_regression,304,76,68,0.775,0.7407407407407407,0.7142857142857143,0.7272727272727273,0.8531925185424056,0.7189417027142866,0.9764592067075137,0.5410196837476485,0.007900677200902935,0.7142857142857143,0.8571428571428571,0.0,879,7,8,20
holdout_severity_medium,severity,medium,3,cyber_only,random_forest,304,76,68,0.62,1.0,0.4642857142857143,0.6341463414634146,0.7321428571428572,0.6756894311653956,0.9925427281522089,0.8116983601091884,0.0,0.4642857142857143,0.4642857142857143,0.0,886,0,15,13
holdout_severity_medium,severity,medium,3,cyber_only,hist_gradient_boosting,304,76,68,0.99,1.0,0.39285714285714285,0.5641025641025641,0.6964285714285714,0.6208551853763239,0.9918171557562077,0.7852196800374462,0.0,0.39285714285714285,0.39285714285714285,0.0,886,0,17,11
holdout_severity_medium,severity,medium,3,physical_only,logistic_regression,304,76,68,0.89,0.5185185185185185,0.5,0.509090909090909,0.7426636568848759,0.4939544681967593,0.7712431473718154,0.49641324579692253,0.014672686230248307,0.5,0.5714285714285714,0.25,873,13,14,14
holdout_severity_medium,severity,medium,3,physical_only,random_forest,304,76,68,0.29000000000000004,1.0,0.75,0.8571428571428571,0.875,0.8626244493691887,0.9760359561431796,0.8093289063877298,0.0,0.75,0.75,0.0,886,0,7,21
holdout_severity_medium,severity,medium,3,physical_only,hist_gradient_boosting,304,76,68,0.045000000000000005,1.0,0.75,0.8571428571428571,0.875,0.8626244493691887,0.8119155111254434,0.7587710370179671,0.0,0.75,0.75,0.0,886,0,7,21
holdout_severity_medium,severity,medium,3,fused,logistic_regression,304,76,68,0.8200000000000001,0.68,0.6071428571428571,0.6415094339622641,0.7990567558851983,0.6319149138823305,0.7680183811673653,0.56561179838342,0.009029345372460496,0.6071428571428571,0.6428571428571429,0.15,878,8,11,17
holdout_severity_medium,severity,medium,3,fused,random_forest,304,76,68,0.26,1.0,0.75,0.8571428571428571,0.875,0.8626244493691887,0.9856497903901967,0.8333686580717027,0.0,0.75,0.75,0.0,886,0,7,21
holdout_severity_medium,severity,medium,3,fused,hist_gradient_boosting,304,76,68,0.06999999999999999,1.0,0.75,0.8571428571428571,0.875,0.8626244493691887,0.9676717188003869,0.7961851155075454,0.0,0.75,0.75,0.0,886,0,7,21
holdout_severity_medium,severity,medium,4,cyber_only,logistic_regression,300,76,64,0.72,0.3469387755102041,0.7083333333333334,0.4657534246575342,0.8346544715447155,0.47572674810454224,0.953099593495935,0.4813795368713893,0.03902439024390244,0.7083333333333334,0.8333333333333334,0.5,788,32,7,17
holdout_severity_medium,severity,medium,4,cyber_only,random_forest,300,76,64,0.535,0.8,0.5,0.6153846153846154,0.7481707317073171,0.6244105166763924,0.993089430894309,0.8125386096121938,0.003658536585365854,0.5,0.5833333333333334,0.025,817,3,12,12
holdout_severity_medium,severity,medium,4,cyber_only,hist_gradient_boosting,300,76,64,0.92,0.8571428571428571,0.5,0.631578947368421,0.748780487804878,0.6475238864918542,0.9827997967479675,0.7000207575140329,0.0024390243902439024,0.5,0.5833333333333334,0.0,818,2,12,12
holdout_severity_medium,severity,medium,4,physical_only,logistic_regression,300,76,64,0.925,0.8571428571428571,0.5,0.631578947368421,0.748780487804878,0.6475238864918542,0.7809959349593497,0.6402600103030736,0.0024390243902439024,0.5,0.5,0.05,818,2,12,12
holdout_severity_medium,severity,medium,4,physical_only,random_forest,300,76,64,0.365,1.0,0.75,0.8571428571428571,0.875,0.8628743002960397,0.9328506097560976,0.7833322653293836,0.0,0.75,0.75,0.0,820,0,6,18
holdout_severity_medium,severity,medium,4,physical_only,hist_gradient_boosting,300,76,64,0.01,0.9,0.75,0.8181818181818182,0.873780487804878,0.8169219503028263,0.8017276422764228,0.7579215715750441,0.0024390243902439024,0.75,0.75,0.05,818,2,6,18
holdout_severity_medium,severity,medium,4,fused,logistic_regression,300,76,64,0.9400000000000001,0.875,0.5833333333333334,0.7,0.7904471544715448,0.7080020399509332,0.7735264227642279,0.6810795868299563,0.0024390243902439024,0.5833333333333334,0.5833333333333334,0.05,818,2,10,14
holdout_severity_medium,severity,medium,4,fused,random_forest,300,76,64,0.28,1.0,0.75,0.8571428571428571,0.875,0.8628743002960397,0.9825711382113821,0.8190871517177437,0.0,0.75,0.75,0.0,820,0,6,18
holdout_severity_medium,severity,medium,4,fused,hist_gradient_boosting,300,76,64,0.03,1.0,0.75,0.8571428571428571,0.875,0.8628743002960397,0.989939024390244,0.8588121015752593,0.0,0.75,0.75,0.0,820,0,6,18
